-5.139187711,0.109750303,0.12335429
-5.096304938,0.106338839,0.12615824
-5.052908195,0.103548917,0.127808685
-5.009511452,0.101110255,0.127790085
-4.966114709,0.098898774,0.127771485
-4.922717966,0.096850574,0.127752883
-4.879321223,0.094927583,0.127734283
-4.83592448,0.093104935,0.127715683
-4.792527737,0.09136532,0.127697083
-4.749130994,0.08968932,0.127678483
-5.183098424,0.117105988,0.117105993
-4.705734251,0.088055706,0.12765988
-4.228370078,0.071096577,0.127455275
-3.751005905,0.055949757,0.127250668
-3.273641732,0.042615247,0.127046063
-2.796277558,0.031093046,0.126841455
-2.318913385,0.021383154,0.12663685
-1.841549212,0.013485572,0.126432243
-1.364185039,0.007376874,0.126227638
-0.886820866,0.003046895,0.12602303
-0.409456693,0.000621782,0.125818425
0.067907481,0.00025619,0.125613818
0.545271654,0.016517843,0.125409213
1.022635827,0.058099113,0.125204605
1.5,0.125,0.125
1.06603257,0.063134747,0.125186005
1.109429313,0.068379633,0.125167405
1.152826056,0.073833773,0.125148805
1.196222799,0.079497166,0.125130205
1.239619542,0.085369812,0.125111603
1.283016285,0.09145171,0.125093003
1.326413028,0.097742862,0.125074403
1.369809771,0.104243267,0.125055803
1.413206514,0.110952925,0.1250372
1.456457597,0.117848263,0.125018663